Gene,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,CI_lower,CI_upper,evidence,X,fasta,scaffold,gene_position,start_position,end_position,strandedness,ko_id,kegg_hit,pfam_hits,cazy_ids,cazy_hits,cazy_subfam_ec,cazy_best_hit,bin_taxonomy,CAMPER_id,CAMPER_hits,CAMPER_rank,CAMPER_bitScore,CAMPER_gene_description,CAMPER_module,CAMPER_header,CAMPER_subheader,CAMPER_specific_reaction,CAMPER_oxygen,CAMPER_Notes,Domain,Phylum,Class,Order,Family,Genus,Species,SPRUCE_ID
Gene_537992,AvgTemp10cm,AvgTemp10cm,0.6915763925888316,0.49664946346027394,0.1760384520820465,AvgTemp10cm,0.5509780695857577,28,12,-0.28185655579330526,1.6650093409709685,Not selected, 544512,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_40,  16,  18767,  19717, 1,K02351,putative membrane protein,Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG) [PF09678.15],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_632226,AvgTemp10cm,AvgTemp10cm,1.0153198196790918,0.7492534081356466,0.18750172685953098,AvgTemp10cm,0.5509780695857577,28,18,-0.45321686026677543,2.483856499624959,Not selected, 640084,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_144,   7,   6791,   8131,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_40324,AvgTemp10cm,AvgTemp10cm,0.0940495578579507,0.06739126694499686,0.19550614034677866,AvgTemp10cm,0.5509780695857577,28,3,-0.03803732535424316,0.22613644107014458,Not selected,  40723,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_72,  44,  41424,  42347,-1,,,"Cytochrome C oxidase subunit II, periplasmic domain [PF00116.25]",,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_39564,AvgTemp10cm,AvgTemp10cm,0.21526869683734629,0.16339379819192543,0.19962382884868338,AvgTemp10cm,0.5509780695857577,28,3,-0.10498314761882754,0.5355205412935201,Not selected,  39959,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_52,  10,  12497,  12934,-1,,,Cytochrome c oxidase subunit IV [PF12270.13],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_632921,AvgTemp10cm,AvgTemp10cm,0.563561520379502,0.4295812325499728,0.2014782600683506,AvgTemp10cm,0.5509780695857577,28,24,-0.27841769541844474,1.4055407361774488,Not selected, 640780,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_198,   1,     69,    605,-1,,,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_1106709,AvgTemp10cm,AvgTemp10cm,-0.15764857293733697,0.12126354401453242,0.20544311662873002,AvgTemp10cm,0.5509780695857577,28,3,-0.3953251192058205,0.08002797333114656,Not selected,1120355,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_17,  61,  79768,  81270, 1,,,"NapC/NirT cytochrome c family, N-terminal region [PF03264.19]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_921984,AvgTemp10cm,AvgTemp10cm,0.7069204625277541,0.5470228597356467,0.20806948170615028,AvgTemp10cm,0.5509780695857577,28,7,-0.3652443425541134,1.7790852676096216,Not selected, 933283,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_3,  40,  38327,  40042, 1,K00127,formate dehydrogenase subunit gamma,"Outer membrane cytochrome MtrC/MtrF-like, domains II/IV [PF22113.1]; Class III cytochrome C family [PF02085.21]; Prokaryotic cytochrome b561 [PF01292.25]; Cytochrome c7 and related cytochrome c [PF14522.11]; NapC/NirT cytochrome c family, N-terminal region [PF03264.19]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_536426,AvgTemp10cm,AvgTemp10cm,0.7578784364722363,0.5627069764431925,0.20844258616601455,AvgTemp10cm,0.5509780695857577,28,9,-0.3450272373564208,1.8607841103008935,Not selected, 542912,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_15,  58,  63064,  64218,-1,K17218,sulfide:quinone oxidoreductase [EC:1.8.5.4],"Pyridine nucleotide-disulphide oxidoreductase [PF07992.19]; Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain, central [PF21706.2]",,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_596507,AvgTemp10cm,AvgTemp10cm,0.6543162836038852,0.49238921292112303,0.21301301781480791,AvgTemp10cm,0.5509780695857577,28,15,-0.31076657372151595,1.6193991409292863,Not selected, 603841,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_172,   5,   5750,   6289,-1,K22622,S-disulfanyl-L-cysteine oxidoreductase SoxD [EC:1.8.2.6],"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_635612,AvgTemp10cm,AvgTemp10cm,0.6590086234849625,0.519479129380815,0.21627129881762117,AvgTemp10cm,0.5509780695857577,28,6,-0.35917047010143477,1.6771877170713596,Not selected, 643510,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_7,  12,   9930,  10241, 1,,,"Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_597914,AvgTemp10cm,AvgTemp10cm,0.13992291921771255,0.11052024257593407,0.21717007633450205,AvgTemp10cm,0.5509780695857577,28,4,-0.07669675623111821,0.3565425946665433,Not selected, 605266,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_30,  11,   7748,   8476,-1,K02195,heme exporter protein C,Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_600655,AvgTemp10cm,AvgTemp10cm,0.7743267482743502,0.5868540776662734,0.21895377977168273,AvgTemp10cm,0.5509780695857577,28,20,-0.37590724395154573,1.924560740500246,Not selected, 608021,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_98,   4,   2777,   4387, 1,K02274,cytochrome c oxidase subunit I [EC:7.1.1.9],Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_1107042,AvgTemp10cm,AvgTemp10cm,0.3498522754298985,0.2650919806578831,0.21941355831424858,AvgTemp10cm,0.5509780695857577,28,6,-0.16972800665955234,0.8694325575193493,Not selected,1120691,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_22,  17,  17765,  18100,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_40323,AvgTemp10cm,AvgTemp10cm,0.28903808897332667,0.22072767421283143,0.22136172833055323,AvgTemp10cm,0.5509780695857577,28,4,-0.14358815248382295,0.7216643304304763,Not selected,  40722,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_72,  43,  39305,  41323,-1,,,Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_1107797,AvgTemp10cm,AvgTemp10cm,-0.33019556062172983,0.25180973549563235,0.22271460730913736,AvgTemp10cm,0.5509780695857577,28,4,-0.8237426421931693,0.16335152094970956,Not selected,1121481,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_35,  21,  22040,  22639, 1,K00406,cytochrome c oxidase cbb3-type subunit III,"N-terminal domain of cytochrome oxidase-cbb3, FixP [PF14715.11]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_1108903,AvgTemp10cm,AvgTemp10cm,0.22973607589763162,0.18428741522567968,0.2240918268091328,AvgTemp10cm,0.5509780695857577,28,3,-0.13146725794470054,0.5909394097399638,Not selected,1122590,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_60,  24,  22300,  24201,-1,,,Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_1107005,AvgTemp10cm,AvgTemp10cm,0.3005111545965848,0.23381580055932288,0.22825152511241054,AvgTemp10cm,0.5561037157284184,28,5,-0.15776781449968807,0.7587901236928576,Not selected,1120654,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_21,  11,  14474,  16294,-1,K08738,cytochrome c,Glucose / Sorbosone dehydrogenase [PF07995.16]; TrAA12-like [PF22807.1]; Cytochrome c [PF00034.26],AA12,AA12 The pyrroloquinoline quinone-dependent oxidoreductase activity was demonstrated for the CC1G_09525 protein of Coprinopsis cinerea.,1.-.-.-,AA12.hmm,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_635765,AvgTemp10cm,AvgTemp10cm,0.8233300312089066,0.6417508791216912,0.23532036129015121,AvgTemp10cm,0.5581049276615976,28,22,-0.43450169186960796,2.0811617542874212,Not selected, 643664,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_78,   1,      1,    627,-1,K00411,ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8],Ubiquitinol-cytochrome C reductase Fe-S subunit TAT signal [PF10399.14]; Rieske [2Fe-2S] domain [PF00355.31],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_537632,AvgTemp10cm,AvgTemp10cm,0.5728124456346114,0.4583892505512858,0.2392847961308138,AvgTemp10cm,0.5625291698513869,28,8,-0.3256304854459088,1.4712553767151317,Not selected, 544119,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_34,  35,  38359,  40428, 1,K02198,cytochrome c-type biogenesis protein CcmF,Cytochrome c-type biogenesis protein CcmF C-terminal [PF16327.10]; Cytochrome C assembly protein [PF01578.25],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_1107479,AvgTemp10cm,AvgTemp10cm,0.9762288448613199,0.7942234041432494,0.24529868714345165,AvgTemp10cm,0.5693953047949666,28,5,-0.5804490272594489,2.5329067169820885,Not selected,1121163,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_3,  51,  54337,  56433,-1,K08344,suppressor for copper-sensitivity B,"Cytochrome C biogenesis protein transmembrane region [PF02683.20]; Thiol:disulfide interchange protein DsbD, N-terminal [PF11412.13]; Thioredoxin-like [PF13899.11]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_599452,AvgTemp10cm,AvgTemp10cm,0.555940185904325,0.470892964092792,0.26596860075387285,AvgTemp10cm,0.5967072654317718,28,14,-0.3670100237175473,1.4788903955261974,Not selected, 606809,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_51,  11,  10444,  10821, 1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_923237,AvgTemp10cm,AvgTemp10cm,0.10555698771694692,0.09364203187534473,0.270344689505888,AvgTemp10cm,0.5967072654317718,28,4,-0.07798139475872874,0.2890953701926226,Not selected, 934549,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_8,  93,  85756,  86682,-1,,,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_1108089,AvgTemp10cm,AvgTemp10cm,0.2958512062590142,0.25348643687655265,0.2710027162844729,AvgTemp10cm,0.5967072654317718,28,7,-0.200982210019029,0.7926846225370574,Not selected,1121773,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_41,  24,  24834,  26819,-1,K02274,cytochrome c oxidase subunit I [EC:7.1.1.9],Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_632845,AvgTemp10cm,AvgTemp10cm,0.6514104191266664,0.5545350107765284,0.27163539695028416,AvgTemp10cm,0.5967072654317718,28,20,-0.4354782019953293,1.7382990402486622,Not selected, 640704,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_190,  13,  13271,  13708,-1,,,Cytochrome C' [PF01322.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_599264,AvgTemp10cm,AvgTemp10cm,0.3603287438871901,0.3224057770284466,0.2743528293867437,AvgTemp10cm,0.5977768965499781,28,8,-0.27158657908856515,0.9922440668629453,Not selected, 606620,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_481,   2,    313,    693, 1,K08738,cytochrome c,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_39577,AvgTemp10cm,AvgTemp10cm,0.2671313275147681,0.2344815411829961,0.2825215379461304,AvgTemp10cm,0.6057261773565036,28,4,-0.19245249320390428,0.7267151482334404,Not selected,  39972,Peat-10-2-2021_S32-idba_metabat.21,Peat-10-2-2021_S32-idba_metabat.21_52,   5,   5613,   6770, 1,K03889,quinol---cytochrome-c reductase cytochrome c subunit [EC:7.1.1.8],"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__PALSA-457;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,RAAP-2,PALSA-457,,SPRUCE 2042
Gene_537414,AvgTemp10cm,AvgTemp10cm,1.14942204167906,1.022543204043321,0.2911335223308297,AvgTemp10cm,0.6192363808306536,28,19,-0.8547626382458493,3.1536067216039694,Not selected, 543901,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_3,  62,  69848,  71614,-1,K02274,cytochrome c oxidase subunit I [EC:7.1.1.9],Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_633212,AvgTemp10cm,AvgTemp10cm,0.5467900511437972,0.49833997232793203,0.3005742409517145,AvgTemp10cm,0.629989697768368,28,8,-0.4299562946189496,1.523536396906544,Not selected, 641075,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_22,   7,   5972,   6535,-1,K17662,cytochrome b pre-mRNA-processing protein 3,Ubiquinol-cytochrome C chaperone [PF03981.17],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_1107250,AvgTemp10cm,AvgTemp10cm,0.20860173115305108,0.19225489103193252,0.3057829639925101,AvgTemp10cm,0.631690299109675,28,6,-0.16821785526953664,0.5854213175756389,Not selected,1120934,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_26,   9,   9584,  10234,-1,,,"Cytochrome c7 and related cytochrome c [PF14522.11]; Class III cytochrome C family [PF02085.21]; Cytochrome c3 [PF14537.11]; Outer membrane cytochrome MtrC/MtrF-like, domains II/IV [PF22113.1]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_1108946,AvgTemp10cm,AvgTemp10cm,0.3838791230303831,0.3573734252134825,0.30849536806225686,AvgTemp10cm,0.631690299109675,28,5,-0.31657279038804254,1.0843310364488086,Not selected,1122633,Peat-8-2-2021_S31-idba_metabat.52,Peat-8-2-2021_S31-idba_metabat.52_61,   4,   3495,   4535,-1,,,"Cytochrome c554 and c-prime [PF13435.11]; Cytochrome c3 [PF14537.11]; Outer membrane cytochrome MtrC/MtrF-like, domains II/IV [PF22113.1]; NapC/NirT cytochrome c family, N-terminal region [PF03264.19]",,,,,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Palsa-1447,,SPRUCE 2313
Gene_600552,AvgTemp10cm,AvgTemp10cm,0.3655699558148776,0.35186585413684973,0.308773989490177,AvgTemp10cm,0.631690299109675,28,4,-0.3240871182933478,1.055227029923103,Not selected, 607918,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_90,   7,   6929,   7486, 1,K17662,cytochrome b pre-mRNA-processing protein 3,Ubiquinol-cytochrome C chaperone [PF03981.17],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_538438,AvgTemp10cm,AvgTemp10cm,0.33156886647060413,0.32204937477739565,0.3130754951228064,AvgTemp10cm,0.6356381264614555,28,11,-0.2996479080930913,0.9627856410342995,Not selected, 544958,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_50,   9,  10650,  11381, 1,K06196,cytochrome c-type biogenesis protein,Cytochrome C biogenesis protein transmembrane region [PF02683.20],,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_600542,AvgTemp10cm,AvgTemp10cm,0.4319365983707056,0.4145196023495539,0.32257695389261787,AvgTemp10cm,0.6421047140574603,28,5,-0.38052182223442005,1.2443950189758313,Not selected, 607908,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_9,   9,   7761,   8462,-1,,,"Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11]; Cytochrome c [PF00034.26]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_598617,AvgTemp10cm,AvgTemp10cm,0.38832445628844553,0.37690150125521416,0.32732708691846724,AvgTemp10cm,0.6421047140574603,28,14,-0.3504024861717742,1.1270513987486652,Not selected, 605970,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_389,   4,   2550,   3146, 1,K08738,cytochrome c,Cytochrome c [PF00034.26],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_632360,AvgTemp10cm,AvgTemp10cm,0.713275810231163,0.7179939321157175,0.33001970612985543,AvgTemp10cm,0.6421047140574603,28,10,-0.6939922967156432,2.120543917177969,Not selected, 640218,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_150,   9,  13716,  14165, 1,,,Cytochrome C and Quinol oxidase polypeptide I [PF00115.25],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,,,,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
