Gene,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,CI_lower,CI_upper,evidence,X,fasta,scaffold,gene_position,start_position,end_position,strandedness,ko_id,kegg_hit,pfam_hits,cazy_ids,cazy_hits,cazy_subfam_ec,cazy_best_hit,bin_taxonomy,CAMPER_id,CAMPER_hits,CAMPER_rank,CAMPER_bitScore,CAMPER_gene_description,CAMPER_module,CAMPER_header,CAMPER_subheader,CAMPER_specific_reaction,CAMPER_oxygen,CAMPER_Notes,Domain,Phylum,Class,Order,Family,Genus,Species,SPRUCE_ID
Gene_633105,AvgTemp10cm,AvgTemp10cm,1.729582567773367,0.6830687191156134,0.029454805988056505,AvgTemp10cm,0.3123846974489927,28,16,0.39076787830676474,3.068397257239969,Exploratory (nominal P < 0.05 only), 640964,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_21,  20,  21622,  23223, 1,K01026,propionate CoA-transferase [EC:2.8.3.1],Coenzyme A transferase [PF01144.28],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,D00018,D00018;CarA,A, 400.0,CarA;hydrocaffeyl-CoA:caffeate CoA transferase,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit A,hydrocaffeyl-coA => caffeyl-coA + hydrocaffeate,anoxic,gene cluster,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_632815,AvgTemp10cm,AvgTemp10cm,1.4471420490979379,0.6289564474341421,0.030017390537581738,AvgTemp10cm,0.3123846974489927,28,16,0.21438741212701928,2.6798966860688562,Exploratory (nominal P < 0.05 only), 640674,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_19,  13,  12759,  13517,-1,K00059,3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],Enoyl-(Acyl carrier protein) reductase [PF13561.11]; short chain dehydrogenase [PF00106.30]; KR domain [PF08659.15],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,D00023,PGR;phloroglucinol reductase,B, 285.0,PGR;phloroglucinol reductase,phloroglucinol degradation (anoxic),polyphenols;other_polyphenols;other_polyphenols;phloroglucinol,step 1,phloroglucinol => dihydrophloroglucinol,anoxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_632345,AvgTemp10cm,AvgTemp10cm,1.5266890725901,0.6668869625039107,0.030779565988493414,AvgTemp10cm,0.3123846974489927,28,11,0.21959062608243496,2.833787519097765,Exploratory (nominal P < 0.05 only), 640203,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_15,  42,  42430,  43608,-1,K00481,p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2],FAD binding domain [PF01494.24],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K00481,p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2],A, 574.3,pobA; p-hydroxybenzoate 3-monooxygenase [EC:1.14.13.2],benzoate degradation to protocatechuic acid (oxic),non-polyphenol;aromatic_hydrocarbon;benzoic_acid,step 2,"4-hydroxybenzoate => 3,4-dihydroxybenzoate",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_633711,AvgTemp10cm,AvgTemp10cm,1.464466746323562,0.6473500135634329,0.03262671085847616,AvgTemp10cm,0.3123846974489927,28,13,0.1956607197392337,2.7332727729078905,Exploratory (nominal P < 0.05 only), 641578,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_270,   1,    251,   1777, 1,K22747,apoptosis-inducing factor 3,Pyridine nucleotide-disulphide oxidoreductase [PF07992.19]; Rieske [2Fe-2S] domain [PF00355.31]; Rieske-like [2Fe-2S] domain [PF13806.11]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.32]; Reductase C-terminal [PF14759.11],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K00529,3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3],A, 428.0,hpaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3],phenylpropionate degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylpropanoic_acids;3-phenylpropionic_acid,step 1 subunit D,"3-phenylpropionate => 3-(5,6-dihydroxycylohexa-1,3-dien-1-yl)propionate",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_633712,AvgTemp10cm,AvgTemp10cm,1.464466746323562,0.6473500135634329,0.03262671085847616,AvgTemp10cm,0.3123846974489927,28,13,0.1956607197392337,2.7332727729078905,Exploratory (nominal P < 0.05 only), 641579,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_270,   1,    251,   1777, 1,K22747,apoptosis-inducing factor 3,Pyridine nucleotide-disulphide oxidoreductase [PF07992.19]; Rieske [2Fe-2S] domain [PF00355.31]; Rieske-like [2Fe-2S] domain [PF13806.11]; Pyridine nucleotide-disulphide oxidoreductase [PF00070.32]; Reductase C-terminal [PF14759.11],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K00529,3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3],A, 428.0,hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3],trans-cinnamate degradation (oxic),polyphenols;phenolic_acids;hydrxoycinnamic_acids;trans-cinnamate,step 1 subunit D,trans-cinnamate => CI-dihydro-diol,oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_636052,AvgTemp10cm,AvgTemp10cm,1.4154506502279744,0.5668064468313363,0.03272193683531597,AvgTemp10cm,0.3123846974489927,28,21,0.3045100144385553,2.5263912860173936,Exploratory (nominal P < 0.05 only), 643953,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_93,   4,   3296,   4972, 1,K01897,long-chain acyl-CoA synthetase [EC:6.2.1.3],AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,D00017,D00017;CarB,B, 139.0,CarB;caffeyl-CoA synthetase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit B,caffeate => caffeyl-coenzyme A,anoxic,gene cluster,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_535775,AvgTemp10cm,AvgTemp10cm,1.1959778429309642,0.4813926678682691,0.03281929946133225,AvgTemp10cm,0.3123846974489927,28,10,0.2524482139091567,2.1395074719527716,Exploratory (nominal P < 0.05 only), 542251,Peat-16-2-2022_S45-idba_concoct.68,Peat-16-2-2022_S45-idba_concoct.68_0,  79,  77762,  78916,-1,,,"Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]",,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__Bog-793;g__Palsa-601;s__,D00016,D00016;CarC,B, 139.0,CarC;caffeyl-CoA reductase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit C,caffeyl-coA => hydrocaffeyl-coA,anoxic,gene cluster,Bacteria,Actinobacteriota,Acidimicrobiia,Acidimicrobiales,Bog-793,Palsa-601,,SPRUCE 675
Gene_633113,AvgTemp10cm,AvgTemp10cm,0.43375509329146344,0.19305862517162212,0.03373054771478187,AvgTemp10cm,0.3123846974489927,28,9,0.05536018795508413,0.8121499986278428,Exploratory (nominal P < 0.05 only), 640972,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_21,   8,   7737,   8513, 1,,,Enoyl-CoA hydratase/isomerase [PF00378.25]; Enoyl-CoA hydratase/isomerase [PF16113.10],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K01692,enoyl-CoA hydratase [EC:4.2.1.17],A, 242.1,"paaF; 2,3-dehydroadipyl-CoA hydratase",phenylacteate degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;phenylacetic_acid,step 7,"trans-2,3-dehydroadipyl-CoA => (3S)-hydroxyadipyl-CoA",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_634611,AvgTemp10cm,AvgTemp10cm,1.6964175046351972,0.6884986026578926,0.03400643541849794,AvgTemp10cm,0.3123846974489927,28,23,0.34696024342572773,3.0458747658446668,Exploratory (nominal P < 0.05 only), 642503,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_377,   3,    908,   2401,-1,K15512,"benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]",Phenylacetic acid catabolic protein [PF05138.17],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K15512,"benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]",A, 809.2,"boxB; benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]",benzoyl-coa degradation (oxic),non-polyphenol;aromatic_hydrocarbon;benzoyl-coa,step 1 subunit B,"benzoyl-CoA => 2,3-epoxy-2,3-dihydrobenzoyl-CoA",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_634420,AvgTemp10cm,AvgTemp10cm,1.160815646817171,0.5350533683506863,0.039752201100407246,AvgTemp10cm,0.33971412160647674,28,21,0.11211104484982592,2.209520248784516,Exploratory (nominal P < 0.05 only), 642288,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_35,  14,  10620,  11822, 1,K00252,glutaryl-CoA dehydrogenase [EC:1.3.8.6],"Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]; Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,D00016,D00016;CarC,B, 175.0,CarC;caffeyl-CoA reductase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit C,caffeyl-coA => hydrocaffeyl-coA,anoxic,gene cluster,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_632292,AvgTemp10cm,AvgTemp10cm,1.2502342835671092,0.5770261963991982,0.03999166241696499,AvgTemp10cm,0.33971412160647674,28,15,0.11926293862468085,2.3812056285095373,Exploratory (nominal P < 0.05 only), 640150,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_149,  12,  12323,  14011, 1,K14448,(2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12],"Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,D00016,D00016;CarC,A, 200.0,CarC;caffeyl-CoA reductase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit C,caffeyl-coA => hydrocaffeyl-coA,anoxic,gene cluster,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_598606,AvgTemp10cm,AvgTemp10cm,0.6964162313616683,0.32364715266385485,0.04126701274433993,AvgTemp10cm,0.3426556035040069,28,12,0.062067812140512824,1.330764650582824,Exploratory (nominal P < 0.05 only), 605959,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_387,   4,   3568,   4248, 1,K04102,"4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]",NMT1/THI5 like [PF09084.16],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,K04102,"4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]",A, 258.6,"pht5; 4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]",phthalate conversion to protocatechuic acid route 1 (oxic),non-polyphenol;aromatic_hydrocarbon;phthalic_acid,route 1 step 3,"4,5-Dihydroxyphthalate => 3,4-Dihydroxybenzoate",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_596566,AvgTemp10cm,AvgTemp10cm,0.6717180848509863,0.3137008951677065,0.04218760058816001,AvgTemp10cm,0.3426556035040069,28,10,0.05686433032228155,1.286571839379691,Exploratory (nominal P < 0.05 only), 603900,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_179,  12,   9101,   9679, 1,K07104,"catechol 2,3-dioxygenase [EC:1.13.11.2]",Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [PF00903.30]; Bleomycin resistance protein-like N-terminal [PF22677.1]; Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [PF13669.11],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,K07104,"catechol 2,3-dioxygenase [EC:1.13.11.2]",A, 154.2,"catE; catechol 2,3 dioxygenase",catechol degradation- meta-cleavage route 2 (oxic),polyphenols;other_polyphenols;other_polyphenols;catechol,route 2 step 1,catechol => 2-hydroxymuconic semialdehyde,oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_596567,AvgTemp10cm,AvgTemp10cm,0.6717180848509863,0.3137008951677065,0.04218760058816001,AvgTemp10cm,0.3426556035040069,28,10,0.05686433032228155,1.286571839379691,Exploratory (nominal P < 0.05 only), 603901,Peat-17-2-2021_S36-idba_concoct.101_sub,Peat-17-2-2021_S36-idba_concoct.101_sub_179,  12,   9101,   9679, 1,K07104,"catechol 2,3-dioxygenase [EC:1.13.11.2]",Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [PF00903.30]; Bleomycin resistance protein-like N-terminal [PF22677.1]; Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [PF13669.11],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__,K07104,"catechol 2,3-dioxygenase [EC:1.13.11.2]",A, 154.2,"catE; catechol 2,3 dioxygenase",4-methylcatechol degradation- meta-cleavage route 2 (oxic),polyphenols;other_polyphenols;other_polyphenols;4-methylcatechol,route 2 step 1,"4-methylcatechol => 2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,,SPRUCE 2183
Gene_636050,AvgTemp10cm,AvgTemp10cm,2.2743516351083954,0.9857772483602077,0.04605671237855331,AvgTemp10cm,0.3448774660757028,28,16,0.3422282283223883,4.206475041894403,Exploratory (nominal P < 0.05 only), 643951,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_93,   2,    620,   2122,-1,K26061,L-aminoadipate-semialdehyde dehydrogenase,Aldehyde dehydrogenase family [PF00171.27],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K19629,4-(hydroxymethyl)benzenesulfonate dehydrogenase [EC:1.1.1.257],B, 167.4,tsaD; 4-(hydroxymethyl)benzenesulfonate dehydrogenase [EC:1.1.1.257],toluene-4-sulfonate conversion to protocatechuic acid (oxic),non-polyphenol;aromatic_hydrocarbon;toluene-4-sulfonate,step 2,4-Sulfobenzyl alcohol => 4-formylbenzenesulfonate,oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_631532,AvgTemp10cm,AvgTemp10cm,1.4274069104356946,0.6819016006378495,0.046631203890186386,AvgTemp10cm,0.3448774660757028,28,14,0.09087977318550955,2.7639340476858796,Exploratory (nominal P < 0.05 only), 639383,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_1,   3,   1230,   3020,-1,K20035,3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41],"Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acetyl-CoA dehydrogenase C-terminal like [PF12806.12]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,D00016,D00016;CarC,B, 132.0,CarC;caffeyl-CoA reductase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit C,caffeyl-coA => hydrocaffeyl-coA,anoxic,gene cluster,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_634568,WT_drawdown_cm,WT_drawdown_cm,-1.8647434172507602,0.3839372272255463,1.01700814237937e-4,WT_drawdown_cm,0.028699449080398433,28,25,-2.617260382612831,-1.1122264518886895,Confirmatory (FDR < 0.05), 642460,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_37,   2,    801,   1223,-1,K01821,4-oxalocrotonate tautomerase [EC:5.3.2.6],Putative oxalocrotonate tautomerase enzyme [PF14832.11],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K01821,4-oxalocrotonate tautomerase [EC:5.3.2.6],A,  33.5,praC; 2-hydroxymuconate tautomerase,4-methylcatechol degradation- meta-cleavage route 1 (oxic),polyphenols;other_polyphenols;other_polyphenols;4-methylcatechol,route 1 step 3 ,"2-Hydroxy-5-methyl-cis,cis-muconate => 2-Oxo-5-methyl-cis-muconate",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_634569,WT_drawdown_cm,WT_drawdown_cm,-1.8647434172507602,0.3839372272255463,1.01700814237937e-4,WT_drawdown_cm,0.028699449080398433,28,25,-2.617260382612831,-1.1122264518886895,Confirmatory (FDR < 0.05), 642461,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_37,   2,    801,   1223,-1,K01821,4-oxalocrotonate tautomerase [EC:5.3.2.6],Putative oxalocrotonate tautomerase enzyme [PF14832.11],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K01821,4-oxalocrotonate tautomerase [EC:5.3.2.6],A,  33.5,praC; 2-hydroxymuconate tautomerase,catechol degradation- meta-cleavage route 1 (oxic),polyphenols;other_polyphenols;other_polyphenols;catechol,route 1 step 3 ,2-Hydroxymuconate => 4-Oxalocrotonate,oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_632507,WT_drawdown_cm,WT_drawdown_cm,-1.2937628837593467,0.2939315392784725,1.757493102958867e-4,WT_drawdown_cm,0.034710488783437625,28,24,-1.8698687007451529,-0.7176570667735406,Confirmatory (FDR < 0.05), 640366,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_163,   4,   2998,   3723, 1,K00023,acetoacetyl-CoA reductase [EC:1.1.1.36],Enoyl-(Acyl carrier protein) reductase [PF13561.11]; short chain dehydrogenase [PF00106.30]; KR domain [PF08659.15],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K14746,(S)-1-phenylethanol dehydrogenase [EC:1.1.1.311],B, 135.6,ped; (S)-1-phenylethanol dehydrogenase [EC:1.1.1.311],ethylbenzene conversion to benzoyl-coa (anoxic),non-polyphenol;aromatic_hydrocarbon;ethylbenzene,step 2,(S)-1-Phenylethanol => Acetophenone,anoxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_921152,WT_drawdown_cm,WT_drawdown_cm,0.7595989252675766,0.18624807169167845,5.455236993032366e-4,WT_drawdown_cm,0.07182728707492615,28,8,0.3945527047518868,1.1246451457832662,Suggestive (FDR < 0.10), 932420,Peat-4-2-2021_S29-idba_metabat.8,Peat-4-2-2021_S29-idba_metabat.8_11,  38,  36822,  37424,-1,K03186,flavin prenyltransferase [EC:2.5.1.129],Flavoprotein [PF02441.24],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__REEB95;s__,K03186,flavin prenyltransferase [EC:2.5.1.129],A, 323.4,flavin prenyltransferase [EC:2.5.1.129],phenol conversion to 4-hydroxybenzoate (anoxic),polyphenols;other_polyphenols;other_polyphenols;phenol,step 1 subunit F,Phenol => 4-Hydroxybenzoate,anoxic,,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,REEB95,,SPRUCE 87
Gene_633263,WT_drawdown_cm,WT_drawdown_cm,-1.6647973845000494,0.434950494961167,9.638307136777013e-4,WT_drawdown_cm,0.1087751805436263,28,23,-2.517300354623937,-0.8122944143761621,Exploratory (nominal P < 0.05 only), 641126,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_225,   4,   3712,   4617, 1,K06911,"quercetin 2,3-dioxygenase [EC:1.13.11.24]",Pirin [PF02678.21]; Pirin C-terminal cupin domain [PF05726.18],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K06911,"quercetin 2,3-dioxygenase [EC:1.13.11.24]",A, 309.4,"QueD;quercetin-2,3-dioxygenase",quercetin degradation (oxic),polyphenols;flavonoids;flavonols;quercetin,step 1,"quercetin => 2-(3,4-dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_631965,WT_drawdown_cm,WT_drawdown_cm,-1.408652272497223,0.3910578952409829,0.0013653507391169137,WT_drawdown_cm,0.13482838548779522,28,18,-2.1751257471695493,-0.6421787978248966,Exploratory (nominal P < 0.05 only), 639820,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_125,   5,   4009,   4830,-1,K15866,"2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]",Enoyl-CoA hydratase/isomerase [PF00378.25]; Enoyl-CoA hydratase/isomerase [PF16113.10],,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,K15866,"2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]",A, 366.1,"paaG; 1,2-epoxyphenylacetyl-CoA isomerase",phenylacteate degradation (oxic),polyphenols;phenolic_acids;hydroxyphenylacetic_acids;phenylacetic_acid,step 3,"2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA => 2-oxepin-2(3H)-ylideneacetyl-CoA",oxic,,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
Gene_631532,WT_drawdown_cm,WT_drawdown_cm,-2.329500432467929,0.6819016006378498,0.002177215576314065,WT_drawdown_cm,0.17409494227564365,28,14,-3.666027569718114,-0.9929732952177435,Exploratory (nominal P < 0.05 only), 639383,Peat-17-2-2022_S46-idba_metabat.23_sub,Peat-17-2-2022_S46-idba_metabat.23_sub_1,   3,   1230,   3020,-1,K20035,3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41],"Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acetyl-CoA dehydrogenase C-terminal like [PF12806.12]; Acyl-CoA dehydrogenase, middle domain [PF02770.24]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21]",,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825,D00016,D00016;CarC,B, 132.0,CarC;caffeyl-CoA reductase ,caffeate respiration (anoxic),polyphenols;phenolic_acids;hydroxycinnamic_acids;caffeic_acid,Subunit C,caffeyl-coA => hydrocaffeyl-coA,anoxic,gene cluster,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,Roseiarcus sp003164825,SPRUCE 397
